[2026-07-23T18:03:16.734Z] MUD daemon started, listening on localhost:9999
[2026-07-23T18:03:16.744Z] CLI server listening on localhost:9999
[2026-07-23T18:03:17.654Z] Connected to MUD server
[2026-07-23T18:03:18.652Z] Sending character name: dummy
[2026-07-23T18:03:20.160Z] Sending confirmation Y
[2026-07-25T02:34:43.429Z] Auto-answering password retype
[2026-07-25T02:34:43.534Z] Auto-answering password retype
[2026-07-25T02:34:43.639Z] Auto-answering password retype
[2026-07-25T02:34:43.744Z] Auto-answering password retype
[2026-07-25T02:34:43.850Z] Auto-answering password retype
[2026-07-25T02:34:43.955Z] Auto-answering password retype
[2026-07-25T02:34:44.060Z] Auto-answering password retype
[2026-07-25T02:34:44.165Z] Auto-answering password retype
[2026-07-25T02:34:44.271Z] Auto-answering password retype
[2026-07-25T02:34:44.376Z] Auto-answering password retype
[2026-07-25T02:34:44.480Z] Auto-answering password retype
[2026-07-25T02:34:44.586Z] Auto-answering password retype
[2026-07-25T02:34:44.691Z] Auto-answering password retype
[2026-07-25T02:34:44.796Z] Auto-answering password retype
[2026-07-25T02:34:44.837Z] Auto-answering password retype
[2026-07-25T02:34:44.942Z] Auto-answering password retype
[2026-07-25T02:34:45.047Z] Auto-answering password retype
[2026-07-25T02:34:45.064Z] Auto-answering password retype
[2026-07-25T02:34:45.169Z] Auto-answering password retype
[2026-07-25T02:34:45.274Z] Auto-answering password retype
[2026-07-25T02:34:45.379Z] Auto-answering password retype
[2026-07-25T02:34:45.485Z] Auto-answering password retype
[2026-07-25T02:34:45.589Z] Auto-answering password retype
[2026-07-25T02:34:45.695Z] Auto-answering password retype
[2026-07-25T02:34:45.800Z] Auto-answering password retype
[2026-07-25T02:34:45.905Z] Auto-answering password retype
[2026-07-25T02:34:46.010Z] Auto-answering password retype
[2026-07-25T02:34:46.116Z] Auto-answering password retype
[2026-07-25T02:34:46.221Z] Auto-answering password retype
[2026-07-25T02:34:46.326Z] Auto-answering password retype
[2026-07-25T02:34:46.431Z] Auto-answering password retype
[2026-07-25T02:34:46.536Z] Auto-answering password retype
[2026-07-25T02:34:46.642Z] Auto-answering password retype
[2026-07-25T02:34:46.747Z] Auto-answering password retype
[2026-07-25T02:34:46.852Z] Auto-answering password retype
[2026-07-25T02:34:46.957Z] Auto-answering password retype
[2026-07-25T02:34:47.062Z] Auto-answering password retype
[2026-07-25T02:34:47.167Z] Auto-answering password retype
[2026-07-25T02:34:47.272Z] Auto-answering password retype
[2026-07-25T02:34:47.378Z] Auto-answering password retype
[2026-07-25T02:34:47.484Z] Auto-answering password retype
[2026-07-25T02:34:47.588Z] Auto-answering password retype
[2026-07-25T02:34:47.693Z] Auto-answering password retype
[2026-07-25T02:34:47.798Z] Auto-answering password retype
[2026-07-25T02:34:47.904Z] Auto-answering password retype
[2026-07-25T02:34:48.009Z] Auto-answering password retype
[2026-07-25T02:34:48.114Z] Auto-answering password retype
[2026-07-25T02:34:48.220Z] Auto-answering password retype
[2026-07-25T02:34:48.324Z] Auto-answering password retype
[2026-07-25T02:34:48.431Z] Auto-answering password retype
[2026-07-25T02:34:48.535Z] Auto-answering password retype
[2026-07-25T02:34:48.640Z] Auto-answering password retype
[2026-07-25T02:34:48.745Z] Auto-answering password retype
[2026-07-25T02:34:48.850Z] Auto-answering password retype
[2026-07-25T02:34:48.956Z] Auto-answering password retype
[2026-07-25T02:34:49.060Z] Auto-answering password retype
[2026-07-25T02:34:49.169Z] Auto-answering password retype
[2026-07-25T02:34:49.270Z] Auto-answering password retype
[2026-07-25T02:34:49.375Z] Auto-answering password retype
[2026-07-25T02:34:49.481Z] Auto-answering password retype
[2026-07-25T02:34:49.586Z] Auto-answering password retype
[2026-07-25T02:34:49.691Z] Auto-answering password retype
[2026-07-25T02:34:49.796Z] Auto-answering password retype
[2026-07-25T02:34:49.901Z] Auto-answering password retype
[2026-07-25T02:34:50.006Z] Auto-answering password retype
[2026-07-25T02:34:50.111Z] Auto-answering password retype
[2026-07-25T02:34:50.216Z] Auto-answering password retype
[2026-07-25T02:34:50.321Z] Auto-answering password retype
[2026-07-25T02:34:50.426Z] Auto-answering password retype
[2026-07-25T02:34:50.532Z] Auto-answering password retype
[2026-07-25T02:34:50.637Z] Auto-answering password retype
[2026-07-25T02:34:50.742Z] Auto-answering password retype
[2026-07-25T02:34:50.847Z] Auto-answering password retype
[2026-07-25T02:34:50.952Z] Auto-answering password retype
[2026-07-25T02:34:51.057Z] Auto-answering password retype
[2026-07-25T02:34:51.162Z] Auto-answering password retype
[2026-07-25T02:34:51.267Z] Auto-answering password retype
[2026-07-25T02:34:51.372Z] Auto-answering password retype
[2026-07-25T02:34:51.478Z] Auto-answering password retype
[2026-07-25T02:34:51.583Z] Auto-answering password retype
[2026-07-25T02:34:51.688Z] Auto-answering password retype
[2026-07-25T02:34:51.793Z] Auto-answering password retype
[2026-07-25T02:34:51.898Z] Auto-answering password retype
[2026-07-25T02:34:52.003Z] Auto-answering password retype
[2026-07-25T02:34:52.109Z] Auto-answering password retype
[2026-07-25T02:34:52.213Z] Auto-answering password retype
[2026-07-25T02:34:52.319Z] Auto-answering password retype
[2026-07-25T02:34:52.423Z] Auto-answering password retype
[2026-07-25T02:34:52.528Z] Auto-answering password retype
[2026-07-25T02:34:52.634Z] Auto-answering password retype
[2026-07-25T02:34:52.739Z] Auto-answering password retype
[2026-07-25T02:34:52.844Z] Auto-answering password retype
[2026-07-25T02:34:52.949Z] Auto-answering password retype
[2026-07-25T02:34:53.054Z] Auto-answering password retype
[2026-07-25T02:34:53.159Z] Auto-answering password retype
[2026-07-25T02:34:53.266Z] Auto-answering password retype
[2026-07-25T02:34:53.370Z] Auto-answering password retype
[2026-07-25T02:34:53.475Z] Auto-answering password retype
[2026-07-25T02:34:53.580Z] Auto-answering password retype
[2026-07-25T02:34:53.685Z] Auto-answering password retype
[2026-07-25T02:34:53.794Z] Auto-answering password retype
[2026-07-25T02:34:53.895Z] Auto-answering password retype
[2026-07-25T02:34:54.000Z] Auto-answering password retype
[2026-07-25T02:34:54.105Z] Auto-answering password retype
[2026-07-25T02:34:54.210Z] Auto-answering password retype
[2026-07-25T02:34:54.317Z] Auto-answering password retype
[2026-07-25T02:34:54.421Z] Auto-answering password retype
[2026-07-25T02:34:54.525Z] Auto-answering password retype
[2026-07-25T02:34:54.631Z] Auto-answering password retype
[2026-07-25T02:34:54.736Z] Auto-answering password retype
[2026-07-25T02:34:54.841Z] Auto-answering password retype
[2026-07-25T02:34:54.946Z] Auto-answering password retype
[2026-07-25T02:34:55.051Z] Auto-answering password retype
[2026-07-25T02:34:55.157Z] Auto-answering password retype
[2026-07-25T02:34:55.261Z] Auto-answering password retype
[2026-07-25T02:34:55.367Z] Auto-answering password retype
[2026-07-25T02:34:55.472Z] Auto-answering password retype
[2026-07-25T02:34:55.577Z] Auto-answering password retype
[2026-07-25T02:34:55.682Z] Auto-answering password retype
[2026-07-25T02:34:55.787Z] Auto-answering password retype
[2026-07-25T02:34:55.892Z] Auto-answering password retype
[2026-07-25T02:34:55.997Z] Auto-answering password retype
[2026-07-25T02:34:56.102Z] Auto-answering password retype
[2026-07-25T02:34:56.208Z] Auto-answering password retype
[2026-07-25T02:34:56.313Z] Auto-answering password retype
[2026-07-25T02:34:56.418Z] Auto-answering password retype
[2026-07-25T02:34:56.523Z] Auto-answering password retype
[2026-07-25T02:34:56.628Z] Auto-answering password retype
[2026-07-25T02:34:56.733Z] Auto-answering password retype
[2026-07-25T02:34:56.838Z] Auto-answering password retype
[2026-07-25T02:34:56.943Z] Auto-answering password retype
[2026-07-25T02:34:57.048Z] Auto-answering password retype
[2026-07-25T02:34:57.153Z] Auto-answering password retype
[2026-07-25T02:34:57.259Z] Auto-answering password retype
[2026-07-25T02:34:57.365Z] Auto-answering password retype
[2026-07-25T02:34:57.469Z] Auto-answering password retype
[2026-07-25T02:34:57.574Z] Auto-answering password retype
[2026-07-25T02:34:57.680Z] Auto-answering password retype
[2026-07-25T02:34:57.785Z] Auto-answering password retype
[2026-07-25T02:34:57.890Z] Auto-answering password retype
[2026-07-25T02:34:57.996Z] Auto-answering password retype
[2026-07-25T02:34:58.101Z] Auto-answering password retype
[2026-07-25T02:34:58.207Z] Auto-answering password retype
[2026-07-25T02:34:58.311Z] Auto-answering password retype
[2026-07-25T02:34:58.417Z] Auto-answering password retype
[2026-07-25T02:34:58.523Z] Auto-answering password retype
[2026-07-25T02:34:58.627Z] Auto-answering password retype
[2026-07-25T02:34:58.733Z] Auto-answering password retype
[2026-07-25T02:34:58.838Z] Auto-answering password retype
[2026-07-25T02:34:58.944Z] Auto-answering password retype
[2026-07-25T02:34:59.048Z] Auto-answering password retype
[2026-07-25T02:34:59.153Z] Auto-answering password retype
[2026-07-25T02:34:59.258Z] Auto-answering password retype
[2026-07-25T02:34:59.364Z] Auto-answering password retype
[2026-07-25T02:34:59.469Z] Auto-answering password retype
[2026-07-25T02:34:59.574Z] Auto-answering password retype
[2026-07-25T02:34:59.680Z] Auto-answering password retype
[2026-07-25T02:34:59.785Z] Auto-answering password retype
[2026-07-25T02:34:59.890Z] Auto-answering password retype
[2026-07-25T02:34:59.995Z] Auto-answering password retype
[2026-07-25T02:35:00.100Z] Auto-answering password retype
[2026-07-25T02:35:00.205Z] Auto-answering password retype
[2026-07-25T02:35:00.311Z] Auto-answering password retype
[2026-07-25T02:35:00.416Z] Auto-answering password retype
[2026-07-25T02:35:00.521Z] Auto-answering password retype
[2026-07-25T02:35:00.626Z] Auto-answering password retype
[2026-07-25T02:35:00.732Z] Auto-answering password retype
[2026-07-25T02:35:00.837Z] Auto-answering password retype
[2026-07-25T02:35:00.942Z] Auto-answering password retype
[2026-07-25T02:35:01.048Z] Auto-answering password retype
[2026-07-25T02:35:01.153Z] Auto-answering password retype
[2026-07-25T02:35:01.258Z] Auto-answering password retype
[2026-07-25T02:35:01.363Z] Auto-answering password retype
[2026-07-25T02:35:01.469Z] Auto-answering password retype
[2026-07-25T02:35:01.574Z] Auto-answering password retype
[2026-07-25T02:35:01.679Z] Auto-answering password retype
[2026-07-25T02:35:01.784Z] Auto-answering password retype
[2026-07-25T02:35:01.889Z] Auto-answering password retype
[2026-07-25T02:35:01.995Z] Auto-answering password retype
[2026-07-25T02:35:02.100Z] Auto-answering password retype
[2026-07-25T02:35:02.205Z] Auto-answering password retype
[2026-07-25T02:35:02.310Z] Auto-answering password retype
[2026-07-25T02:35:02.416Z] Auto-answering password retype
[2026-07-25T02:35:02.521Z] Auto-answering password retype
[2026-07-25T02:35:02.626Z] Auto-answering password retype
[2026-07-25T02:35:02.731Z] Auto-answering password retype
[2026-07-25T02:35:02.837Z] Auto-answering password retype
[2026-07-25T02:35:02.942Z] Auto-answering password retype
[2026-07-25T02:35:03.047Z] Auto-answering password retype
[2026-07-25T02:35:03.152Z] Auto-answering password retype
[2026-07-25T02:35:03.258Z] Auto-answering password retype
[2026-07-25T02:35:03.363Z] Auto-answering password retype
[2026-07-25T02:35:03.469Z] Auto-answering password retype
[2026-07-25T02:35:03.574Z] Auto-answering password retype
[2026-07-25T02:35:03.678Z] Auto-answering password retype
[2026-07-25T02:35:03.784Z] Auto-answering password retype
[2026-07-25T02:35:03.889Z] Auto-answering password retype
[2026-07-25T02:35:03.994Z] Auto-answering password retype
[2026-07-25T02:35:04.099Z] Auto-answering password retype
[2026-07-25T02:35:04.205Z] Auto-answering password retype
[2026-07-25T02:35:04.310Z] Auto-answering password retype
[2026-07-25T02:35:04.415Z] Auto-answering password retype
[2026-07-25T02:35:04.521Z] Auto-answering password retype
[2026-07-25T02:35:04.626Z] Auto-answering password retype
[2026-07-25T02:35:04.731Z] Auto-answering password retype
[2026-07-25T02:35:04.836Z] Auto-answering password retype
[2026-07-25T02:35:04.941Z] Auto-answering password retype
[2026-07-25T02:35:05.046Z] Auto-answering password retype
[2026-07-25T02:35:05.152Z] Auto-answering password retype
[2026-07-25T02:35:05.257Z] Auto-answering password retype
[2026-07-25T02:35:05.362Z] Auto-answering password retype
[2026-07-25T02:35:05.468Z] Auto-answering password retype
[2026-07-25T02:35:05.573Z] Auto-answering password retype
[2026-07-25T02:35:05.678Z] Auto-answering password retype
[2026-07-25T02:35:05.783Z] Auto-answering password retype
[2026-07-25T02:35:05.888Z] Auto-answering password retype
[2026-07-25T02:35:05.994Z] Auto-answering password retype
[2026-07-25T02:35:06.099Z] Auto-answering password retype
[2026-07-25T02:35:06.204Z] Auto-answering password retype
[2026-07-25T02:35:06.309Z] Auto-answering password retype
[2026-07-25T02:35:06.414Z] Auto-answering password retype
[2026-07-25T02:35:06.520Z] Auto-answering password retype
[2026-07-25T02:35:06.625Z] Auto-answering password retype
[2026-07-25T02:35:06.730Z] Auto-answering password retype
[2026-07-25T02:35:06.835Z] Auto-answering password retype
[2026-07-25T02:35:06.941Z] Auto-answering password retype
[2026-07-25T02:35:07.045Z] Auto-answering password retype
[2026-07-25T02:35:07.151Z] Auto-answering password retype
[2026-07-25T02:35:07.256Z] Auto-answering password retype
[2026-07-25T02:35:07.361Z] Auto-answering password retype
[2026-07-25T02:35:07.466Z] Auto-answering password retype
[2026-07-25T02:35:07.571Z] Auto-answering password retype
[2026-07-25T02:35:07.677Z] Auto-answering password retype
[2026-07-25T02:35:07.782Z] Auto-answering password retype
[2026-07-25T02:35:07.887Z] Auto-answering password retype
[2026-07-25T02:35:07.992Z] Auto-answering password retype
[2026-07-25T02:35:08.097Z] Auto-answering password retype
[2026-07-25T02:35:08.203Z] Auto-answering password retype
[2026-07-25T02:35:08.308Z] Auto-answering password retype
[2026-07-25T02:35:08.413Z] Auto-answering password retype
[2026-07-25T02:35:08.518Z] Auto-answering password retype
[2026-07-25T02:35:08.624Z] Auto-answering password retype
[2026-07-25T02:35:08.729Z] Auto-answering password retype
[2026-07-25T02:35:08.834Z] Auto-answering password retype
[2026-07-25T02:35:08.939Z] Auto-answering password retype
[2026-07-25T02:35:09.045Z] Auto-answering password retype
[2026-07-25T02:35:09.149Z] Auto-answering password retype
[2026-07-25T02:35:09.255Z] Auto-answering password retype
[2026-07-25T02:35:09.360Z] Auto-answering password retype
[2026-07-25T02:35:09.465Z] Auto-answering password retype
[2026-07-25T02:35:09.571Z] Auto-answering password retype
[2026-07-25T02:35:09.676Z] Auto-answering password retype
[2026-07-25T02:35:09.781Z] Auto-answering password retype
[2026-07-25T02:35:09.886Z] Auto-answering password retype
[2026-07-25T02:35:09.991Z] Auto-answering password retype
[2026-07-25T02:35:10.096Z] Auto-answering password retype
[2026-07-25T02:35:10.201Z] Auto-answering password retype
[2026-07-25T02:35:10.307Z] Auto-answering password retype
[2026-07-25T02:35:10.412Z] Auto-answering password retype
[2026-07-25T02:35:10.517Z] Auto-answering password retype
[2026-07-25T02:35:10.622Z] Auto-answering password retype
[2026-07-25T02:35:10.727Z] Auto-answering password retype
[2026-07-25T02:35:10.832Z] Auto-answering password retype
[2026-07-25T02:35:10.938Z] Auto-answering password retype
[2026-07-25T02:35:11.043Z] Auto-answering password retype
[2026-07-25T02:35:11.148Z] Auto-answering password retype
[2026-07-25T02:35:11.253Z] Auto-answering password retype
[2026-07-25T02:35:11.358Z] Auto-answering password retype
[2026-07-25T02:35:11.464Z] Auto-answering password retype
[2026-07-25T02:35:11.569Z] Auto-answering password retype
[2026-07-25T02:35:11.674Z] Auto-answering password retype
[2026-07-25T02:35:11.779Z] Auto-answering password retype
[2026-07-25T02:35:11.884Z] Auto-answering password retype
[2026-07-25T02:35:11.990Z] Auto-answering password retype
[2026-07-25T02:35:12.095Z] Auto-answering password retype
[2026-07-25T02:35:12.200Z] Auto-answering password retype
[2026-07-25T02:35:12.305Z] Auto-answering password retype
[2026-07-25T02:35:12.410Z] Auto-answering password retype
[2026-07-25T02:35:12.516Z] Auto-answering password retype
[2026-07-25T02:35:12.621Z] Auto-answering password retype
[2026-07-25T02:35:12.726Z] Auto-answering password retype
[2026-07-25T02:35:12.831Z] Auto-answering password retype
[2026-07-25T02:35:12.937Z] Auto-answering password retype
