[2026-07-23T03:39:07.598Z] MUD daemon started, listening on localhost:9999
[2026-07-23T03:39:07.604Z] CLI server listening on localhost:9999
[2026-07-23T03:39:09.834Z] Connected to MUD server
[2026-07-23T03:39:10.838Z] Sending character name: dummy
[2026-07-23T03:39:12.350Z] Sending confirmation Y
[2026-07-23T03:45:39.639Z] Auto-answering password retype
[2026-07-23T03:45:39.739Z] Auto-answering password retype
[2026-07-23T03:45:39.839Z] Auto-answering password retype
[2026-07-23T03:45:39.939Z] Auto-answering password retype
[2026-07-23T03:45:40.039Z] Auto-answering password retype
[2026-07-23T03:45:40.139Z] Auto-answering password retype
[2026-07-23T03:45:40.239Z] Auto-answering password retype
[2026-07-23T03:45:40.339Z] Auto-answering password retype
[2026-07-23T03:45:40.439Z] Auto-answering password retype
[2026-07-23T03:45:40.539Z] Auto-answering password retype
[2026-07-23T03:45:40.639Z] Auto-answering password retype
[2026-07-23T03:45:40.739Z] Auto-answering password retype
[2026-07-23T03:45:40.839Z] Auto-answering password retype
[2026-07-23T03:45:40.939Z] Auto-answering password retype
[2026-07-23T03:45:41.039Z] Auto-answering password retype
[2026-07-23T03:45:41.139Z] Auto-answering password retype
[2026-07-23T03:45:41.238Z] Auto-answering password retype
[2026-07-23T03:45:41.339Z] Auto-answering password retype
[2026-07-23T03:45:41.439Z] Auto-answering password retype
[2026-07-23T03:45:41.539Z] Auto-answering password retype
[2026-07-23T03:45:41.639Z] Auto-answering password retype
[2026-07-23T03:45:41.739Z] Auto-answering password retype
[2026-07-23T03:45:41.839Z] Auto-answering password retype
[2026-07-23T03:45:41.939Z] Auto-answering password retype
[2026-07-23T03:45:42.039Z] Auto-answering password retype
[2026-07-23T03:45:42.139Z] Auto-answering password retype
[2026-07-23T03:45:42.238Z] Auto-answering password retype
[2026-07-23T03:45:42.339Z] Auto-answering password retype
[2026-07-23T03:45:42.438Z] Auto-answering password retype
[2026-07-23T03:45:42.539Z] Auto-answering password retype
[2026-07-23T03:45:42.638Z] Auto-answering password retype
[2026-07-23T03:45:42.739Z] Auto-answering password retype
[2026-07-23T03:45:42.838Z] Auto-answering password retype
[2026-07-23T03:45:42.938Z] Auto-answering password retype
[2026-07-23T03:45:43.038Z] Auto-answering password retype
[2026-07-23T03:45:43.138Z] Auto-answering password retype
[2026-07-23T03:45:43.238Z] Auto-answering password retype
[2026-07-23T03:45:43.338Z] Auto-answering password retype
[2026-07-23T03:45:43.438Z] Auto-answering password retype
[2026-07-23T03:45:43.538Z] Auto-answering password retype
[2026-07-23T03:45:43.638Z] Auto-answering password retype
[2026-07-23T03:45:43.738Z] Auto-answering password retype
[2026-07-23T03:45:43.838Z] Auto-answering password retype
[2026-07-23T03:45:43.938Z] Auto-answering password retype
[2026-07-23T03:45:44.038Z] Auto-answering password retype
[2026-07-23T03:45:44.138Z] Auto-answering password retype
[2026-07-23T03:45:44.238Z] Auto-answering password retype
[2026-07-23T03:45:44.338Z] Auto-answering password retype
[2026-07-23T03:45:44.438Z] Auto-answering password retype
[2026-07-23T03:45:44.538Z] Auto-answering password retype
[2026-07-23T03:45:44.638Z] Auto-answering password retype
[2026-07-23T03:45:44.738Z] Auto-answering password retype
[2026-07-23T03:45:44.838Z] Auto-answering password retype
[2026-07-23T03:45:44.938Z] Auto-answering password retype
[2026-07-23T03:45:45.038Z] Auto-answering password retype
[2026-07-23T03:45:45.138Z] Auto-answering password retype
[2026-07-23T03:45:45.237Z] Auto-answering password retype
[2026-07-23T03:45:45.338Z] Auto-answering password retype
[2026-07-23T03:45:45.438Z] Auto-answering password retype
[2026-07-23T03:45:45.538Z] Auto-answering password retype
[2026-07-23T03:45:45.638Z] Auto-answering password retype
[2026-07-23T03:45:45.737Z] Auto-answering password retype
[2026-07-23T03:45:45.837Z] Auto-answering password retype
[2026-07-23T03:45:45.937Z] Auto-answering password retype
[2026-07-23T03:45:46.037Z] Auto-answering password retype
[2026-07-23T03:45:46.137Z] Auto-answering password retype
[2026-07-23T03:45:46.237Z] Auto-answering password retype
[2026-07-23T03:45:46.337Z] Auto-answering password retype
[2026-07-23T03:45:46.437Z] Auto-answering password retype
[2026-07-23T03:45:46.537Z] Auto-answering password retype
[2026-07-23T03:45:46.637Z] Auto-answering password retype
[2026-07-23T03:45:46.737Z] Auto-answering password retype
[2026-07-23T03:45:46.837Z] Auto-answering password retype
[2026-07-23T03:45:46.937Z] Auto-answering password retype
[2026-07-23T03:45:47.037Z] Auto-answering password retype
[2026-07-23T03:45:47.138Z] Auto-answering password retype
[2026-07-23T03:45:47.237Z] Auto-answering password retype
[2026-07-23T03:45:47.337Z] Auto-answering password retype
[2026-07-23T03:45:47.437Z] Auto-answering password retype
[2026-07-23T03:45:47.537Z] Auto-answering password retype
[2026-07-23T03:45:47.637Z] Auto-answering password retype
[2026-07-23T03:45:47.737Z] Auto-answering password retype
[2026-07-23T03:45:47.837Z] Auto-answering password retype
[2026-07-23T03:45:47.937Z] Auto-answering password retype
[2026-07-23T03:45:48.037Z] Auto-answering password retype
[2026-07-23T03:45:48.137Z] Auto-answering password retype
[2026-07-23T03:45:48.237Z] Auto-answering password retype
[2026-07-23T03:45:48.337Z] Auto-answering password retype
[2026-07-23T03:45:48.437Z] Auto-answering password retype
[2026-07-23T03:45:48.537Z] Auto-answering password retype
[2026-07-23T03:45:48.637Z] Auto-answering password retype
[2026-07-23T03:45:48.737Z] Auto-answering password retype
[2026-07-23T03:45:48.837Z] Auto-answering password retype
[2026-07-23T03:45:48.937Z] Auto-answering password retype
[2026-07-23T03:45:49.037Z] Auto-answering password retype
[2026-07-23T03:45:49.137Z] Auto-answering password retype
[2026-07-23T03:45:49.237Z] Auto-answering password retype
[2026-07-23T03:45:49.337Z] Auto-answering password retype
[2026-07-23T03:45:49.436Z] Auto-answering password retype
[2026-07-23T03:45:49.537Z] Auto-answering password retype
[2026-07-23T03:45:49.637Z] Auto-answering password retype
[2026-07-23T03:45:49.737Z] Auto-answering password retype
[2026-07-23T03:45:49.837Z] Auto-answering password retype
[2026-07-23T03:45:49.937Z] Auto-answering password retype
[2026-07-23T03:45:50.037Z] Auto-answering password retype
[2026-07-23T03:45:50.136Z] Auto-answering password retype
[2026-07-23T03:45:50.236Z] Auto-answering password retype
[2026-07-23T03:45:50.336Z] Auto-answering password retype
[2026-07-23T03:45:50.436Z] Auto-answering password retype
[2026-07-23T03:45:50.536Z] Auto-answering password retype
[2026-07-23T03:45:50.636Z] Auto-answering password retype
[2026-07-23T03:45:50.737Z] Auto-answering password retype
[2026-07-23T03:45:50.836Z] Auto-answering password retype
[2026-07-23T03:45:50.936Z] Auto-answering password retype
[2026-07-23T03:45:51.036Z] Auto-answering password retype
[2026-07-23T03:45:51.136Z] Auto-answering password retype
[2026-07-23T03:45:51.236Z] Auto-answering password retype
[2026-07-23T03:45:51.336Z] Auto-answering password retype
[2026-07-23T03:45:51.436Z] Auto-answering password retype
[2026-07-23T03:45:51.536Z] Auto-answering password retype
[2026-07-23T03:45:51.636Z] Auto-answering password retype
[2026-07-23T03:45:51.736Z] Auto-answering password retype
[2026-07-23T03:45:51.836Z] Auto-answering password retype
[2026-07-23T03:45:51.936Z] Auto-answering password retype
[2026-07-23T03:45:52.036Z] Auto-answering password retype
[2026-07-23T03:45:52.136Z] Auto-answering password retype
[2026-07-23T03:45:52.236Z] Auto-answering password retype
[2026-07-23T03:45:52.336Z] Auto-answering password retype
[2026-07-23T03:45:52.436Z] Auto-answering password retype
[2026-07-23T03:45:52.539Z] Auto-answering password retype
[2026-07-23T03:45:52.639Z] Auto-answering password retype
[2026-07-23T03:45:52.739Z] Auto-answering password retype
[2026-07-23T03:45:52.839Z] Auto-answering password retype
[2026-07-23T03:45:52.939Z] Auto-answering password retype
[2026-07-23T03:45:53.039Z] Auto-answering password retype
[2026-07-23T03:45:53.139Z] Auto-answering password retype
[2026-07-23T03:45:53.239Z] Auto-answering password retype
[2026-07-23T03:45:53.340Z] Auto-answering password retype
[2026-07-23T03:45:53.439Z] Auto-answering password retype
[2026-07-23T03:45:53.539Z] Auto-answering password retype
[2026-07-23T03:45:53.639Z] Auto-answering password retype
[2026-07-23T03:45:53.739Z] Auto-answering password retype
[2026-07-23T03:45:53.839Z] Auto-answering password retype
[2026-07-23T03:45:53.939Z] Auto-answering password retype
[2026-07-23T03:45:54.039Z] Auto-answering password retype
[2026-07-23T03:45:54.139Z] Auto-answering password retype
[2026-07-23T03:45:54.239Z] Auto-answering password retype
[2026-07-23T03:45:54.339Z] Auto-answering password retype
[2026-07-23T03:45:54.439Z] Auto-answering password retype
[2026-07-23T03:45:54.539Z] Auto-answering password retype
[2026-07-23T03:45:54.639Z] Auto-answering password retype
[2026-07-23T03:45:54.739Z] Auto-answering password retype
[2026-07-23T03:45:54.839Z] Auto-answering password retype
[2026-07-23T03:45:54.939Z] Auto-answering password retype
[2026-07-23T03:45:55.039Z] Auto-answering password retype
[2026-07-23T03:45:55.139Z] Auto-answering password retype
[2026-07-23T03:45:55.239Z] Auto-answering password retype
[2026-07-23T03:45:55.339Z] Auto-answering password retype
[2026-07-23T03:45:55.439Z] Auto-answering password retype
[2026-07-23T03:45:55.539Z] Auto-answering password retype
[2026-07-23T03:45:55.639Z] Auto-answering password retype
[2026-07-23T03:45:55.739Z] Auto-answering password retype
[2026-07-23T03:45:55.839Z] Auto-answering password retype
[2026-07-23T03:45:55.939Z] Auto-answering password retype
[2026-07-23T03:45:56.040Z] Auto-answering password retype
[2026-07-23T03:45:56.140Z] Auto-answering password retype
[2026-07-23T03:45:56.239Z] Auto-answering password retype
[2026-07-23T03:45:56.339Z] Auto-answering password retype
[2026-07-23T03:45:56.440Z] Auto-answering password retype
[2026-07-23T03:45:56.540Z] Auto-answering password retype
[2026-07-23T03:45:56.640Z] Auto-answering password retype
[2026-07-23T03:45:56.740Z] Auto-answering password retype
[2026-07-23T03:45:56.840Z] Auto-answering password retype
[2026-07-23T03:45:56.940Z] Auto-answering password retype
[2026-07-23T03:45:57.039Z] Auto-answering password retype
[2026-07-23T03:45:57.140Z] Auto-answering password retype
[2026-07-23T03:45:57.240Z] Auto-answering password retype
[2026-07-23T03:45:57.340Z] Auto-answering password retype
[2026-07-23T03:45:57.440Z] Auto-answering password retype
[2026-07-23T03:45:57.540Z] Auto-answering password retype
[2026-07-23T03:45:57.640Z] Auto-answering password retype
[2026-07-23T03:45:57.740Z] Auto-answering password retype
[2026-07-23T03:45:57.840Z] Auto-answering password retype
[2026-07-23T03:45:57.940Z] Auto-answering password retype
[2026-07-23T03:45:58.040Z] Auto-answering password retype
[2026-07-23T03:45:58.140Z] Auto-answering password retype
[2026-07-23T03:45:58.240Z] Auto-answering password retype
[2026-07-23T03:45:58.340Z] Auto-answering password retype
[2026-07-23T03:45:58.440Z] Auto-answering password retype
[2026-07-23T03:45:58.540Z] Auto-answering password retype
[2026-07-23T03:45:58.640Z] Auto-answering password retype
[2026-07-23T03:45:58.740Z] Auto-answering password retype
[2026-07-23T03:45:58.840Z] Auto-answering password retype
[2026-07-23T03:45:58.940Z] Auto-answering password retype
[2026-07-23T03:45:59.040Z] Auto-answering password retype
[2026-07-23T03:45:59.140Z] Auto-answering password retype
[2026-07-23T03:45:59.240Z] Auto-answering password retype
[2026-07-23T03:45:59.340Z] Auto-answering password retype
[2026-07-23T03:45:59.439Z] Auto-answering password retype
[2026-07-23T03:45:59.540Z] Auto-answering password retype
[2026-07-23T03:45:59.640Z] Auto-answering password retype
[2026-07-23T03:45:59.740Z] Auto-answering password retype
[2026-07-23T03:45:59.840Z] Auto-answering password retype
[2026-07-23T03:45:59.939Z] Auto-answering password retype
[2026-07-23T03:46:00.040Z] Auto-answering password retype
[2026-07-23T03:46:00.140Z] Auto-answering password retype
[2026-07-23T03:46:00.240Z] Auto-answering password retype
[2026-07-23T03:46:00.340Z] Auto-answering password retype
[2026-07-23T03:46:00.440Z] Auto-answering password retype
[2026-07-23T03:46:00.540Z] Auto-answering password retype
[2026-07-23T03:46:00.640Z] Auto-answering password retype
[2026-07-23T03:46:00.740Z] Auto-answering password retype
[2026-07-23T03:46:00.840Z] Auto-answering password retype
[2026-07-23T03:46:00.940Z] Auto-answering password retype
[2026-07-23T03:46:01.040Z] Auto-answering password retype
[2026-07-23T03:46:01.140Z] Auto-answering password retype
[2026-07-23T03:46:01.240Z] Auto-answering password retype
[2026-07-23T03:46:01.340Z] Auto-answering password retype
[2026-07-23T03:46:01.440Z] Auto-answering password retype
[2026-07-23T03:46:01.539Z] Auto-answering password retype
[2026-07-23T03:46:01.640Z] Auto-answering password retype
[2026-07-23T03:46:01.740Z] Auto-answering password retype
[2026-07-23T03:46:01.839Z] Auto-answering password retype
[2026-07-23T03:46:01.940Z] Auto-answering password retype
[2026-07-23T03:46:02.039Z] Auto-answering password retype
[2026-07-23T03:46:02.140Z] Auto-answering password retype
[2026-07-23T03:46:02.239Z] Auto-answering password retype
[2026-07-23T03:46:02.339Z] Auto-answering password retype
[2026-07-23T03:46:02.440Z] Auto-answering password retype
[2026-07-23T03:46:02.540Z] Auto-answering password retype
[2026-07-23T03:46:02.640Z] Auto-answering password retype
[2026-07-23T03:46:02.740Z] Auto-answering password retype
[2026-07-23T03:46:02.839Z] Auto-answering password retype
[2026-07-23T03:46:02.940Z] Auto-answering password retype
[2026-07-23T03:46:03.040Z] Auto-answering password retype
[2026-07-23T03:46:03.140Z] Auto-answering password retype
[2026-07-23T03:46:03.240Z] Auto-answering password retype
[2026-07-23T03:46:03.339Z] Auto-answering password retype
[2026-07-23T03:46:03.440Z] Auto-answering password retype
[2026-07-23T03:46:03.539Z] Auto-answering password retype
[2026-07-23T03:46:03.639Z] Auto-answering password retype
[2026-07-23T03:46:03.739Z] Auto-answering password retype
[2026-07-23T03:46:03.839Z] Auto-answering password retype
[2026-07-23T03:46:03.939Z] Auto-answering password retype
[2026-07-23T03:46:04.039Z] Auto-answering password retype
[2026-07-23T03:46:04.139Z] Auto-answering password retype
[2026-07-23T03:46:04.239Z] Auto-answering password retype
[2026-07-23T03:46:04.339Z] Auto-answering password retype
[2026-07-23T03:46:04.439Z] Auto-answering password retype
[2026-07-23T03:46:04.539Z] Auto-answering password retype
[2026-07-23T03:46:04.639Z] Auto-answering password retype
[2026-07-23T03:46:04.739Z] Auto-answering password retype
[2026-07-23T03:46:04.839Z] Auto-answering password retype
[2026-07-23T03:46:04.939Z] Auto-answering password retype
[2026-07-23T03:46:05.039Z] Auto-answering password retype
[2026-07-23T03:46:05.139Z] Auto-answering password retype
[2026-07-23T03:46:05.239Z] Auto-answering password retype
[2026-07-23T03:46:05.339Z] Auto-answering password retype
[2026-07-23T03:46:05.439Z] Auto-answering password retype
[2026-07-23T03:46:05.539Z] Auto-answering password retype
[2026-07-23T03:46:05.639Z] Auto-answering password retype
[2026-07-23T03:46:05.739Z] Auto-answering password retype
[2026-07-23T03:46:05.839Z] Auto-answering password retype
[2026-07-23T03:46:05.939Z] Auto-answering password retype
[2026-07-23T03:46:06.039Z] Auto-answering password retype
[2026-07-23T03:46:06.139Z] Auto-answering password retype
[2026-07-23T03:46:06.239Z] Auto-answering password retype
[2026-07-23T03:46:06.339Z] Auto-answering password retype
[2026-07-23T03:46:06.439Z] Auto-answering password retype
[2026-07-23T03:46:06.539Z] Auto-answering password retype
[2026-07-23T03:46:06.639Z] Auto-answering password retype
[2026-07-23T03:46:06.739Z] Auto-answering password retype
[2026-07-23T03:46:06.839Z] Auto-answering password retype
[2026-07-23T03:46:06.939Z] Auto-answering password retype
[2026-07-23T03:46:07.039Z] Auto-answering password retype
[2026-07-23T03:46:07.139Z] Auto-answering password retype
[2026-07-23T03:46:07.239Z] Auto-answering password retype
[2026-07-23T03:46:07.339Z] Auto-answering password retype
[2026-07-23T03:46:07.439Z] Auto-answering password retype
[2026-07-23T03:46:07.539Z] Auto-answering password retype
[2026-07-23T03:46:07.639Z] Auto-answering password retype
[2026-07-23T03:46:07.739Z] Auto-answering password retype
